Symbol,Name,Sector,PRICINGDATE,PRICECLOSE
MXIM,Maxim Integrated,Information Technology,2020-03-03,55.880000
MXIM,Maxim Integrated,Information Technology,2020-03-04,58.030000
MXIM,Maxim Integrated,Information Technology,2020-03-05,55.870000
MXIM,Maxim Integrated,Information Technology,2020-03-06,54.780000
MXIM,Maxim Integrated,Information Technology,2020-03-09,49.920000
MXIM,Maxim Integrated,Information Technology,2020-03-10,52.980000
MXIM,Maxim Integrated,Information Technology,2020-03-11,49.540000
MXIM,Maxim Integrated,Information Technology,2020-03-12,44.770000
MXIM,Maxim Integrated,Information Technology,2020-03-13,48.560000
MXIM,Maxim Integrated,Information Technology,2020-03-16,42.500000
MXIM,Maxim Integrated,Information Technology,2020-03-17,48.160000
MXIM,Maxim Integrated,Information Technology,2020-03-18,44.750000
MXIM,Maxim Integrated,Information Technology,2020-03-19,45.760000
MXIM,Maxim Integrated,Information Technology,2020-03-20,44.120000
MXIM,Maxim Integrated,Information Technology,2020-03-23,45.830000
MXIM,Maxim Integrated,Information Technology,2020-03-24,48.040000
MXIM,Maxim Integrated,Information Technology,2020-03-25,48.610000
MXIM,Maxim Integrated,Information Technology,2020-03-26,50.180000
MXIM,Maxim Integrated,Information Technology,2020-03-27,47.560000
MXIM,Maxim Integrated,Information Technology,2020-03-30,49.910000
MXIM,Maxim Integrated,Information Technology,2020-03-31,48.610000
MXIM,Maxim Integrated,Information Technology,2020-04-01,46.020000
MXIM,Maxim Integrated,Information Technology,2020-04-02,47.760000
MXIM,Maxim Integrated,Information Technology,2020-04-03,48.640000
MXIM,Maxim Integrated,Information Technology,2020-04-06,53.470000
MXIM,Maxim Integrated,Information Technology,2020-04-07,51.770000
MXIM,Maxim Integrated,Information Technology,2020-04-08,53.320000
MXIM,Maxim Integrated,Information Technology,2020-04-09,51.790000
MXIM,Maxim Integrated,Information Technology,2020-04-13,52.240000
MXIM,Maxim Integrated,Information Technology,2020-04-14,53.200000
MXIM,Maxim Integrated,Information Technology,2020-04-15,52.110000
MXIM,Maxim Integrated,Information Technology,2020-04-16,52.500000
MXIM,Maxim Integrated,Information Technology,2020-04-17,53.090000
MXIM,Maxim Integrated,Information Technology,2020-04-20,51.820000
MXIM,Maxim Integrated,Information Technology,2020-04-21,50.350000
MXIM,Maxim Integrated,Information Technology,2020-04-22,52.360000
MXIM,Maxim Integrated,Information Technology,2020-04-23,52.440000
MXIM,Maxim Integrated,Information Technology,2020-04-24,53.670000
MXIM,Maxim Integrated,Information Technology,2020-04-27,55.160000
MXIM,Maxim Integrated,Information Technology,2020-04-28,55.000000
MXIM,Maxim Integrated,Information Technology,2020-04-29,57.400000
MXIM,Maxim Integrated,Information Technology,2020-04-30,54.980000
MXIM,Maxim Integrated,Information Technology,2020-05-01,52.060000
MXIM,Maxim Integrated,Information Technology,2020-05-04,51.610000
MXIM,Maxim Integrated,Information Technology,2020-05-05,52.730000
MXIM,Maxim Integrated,Information Technology,2020-05-06,52.880000
MXIM,Maxim Integrated,Information Technology,2020-05-07,52.850000
MXIM,Maxim Integrated,Information Technology,2020-05-08,54.120000
MXIM,Maxim Integrated,Information Technology,2020-05-11,54.600000
MXIM,Maxim Integrated,Information Technology,2020-05-12,54.090000
MXIM,Maxim Integrated,Information Technology,2020-05-13,53.040000
MXIM,Maxim Integrated,Information Technology,2020-05-14,53.370000
MXIM,Maxim Integrated,Information Technology,2020-05-15,52.060000
MXIM,Maxim Integrated,Information Technology,2020-05-18,55.140000
MXIM,Maxim Integrated,Information Technology,2020-05-19,55.050000
MXIM,Maxim Integrated,Information Technology,2020-05-20,56.980000
MXIM,Maxim Integrated,Information Technology,2020-05-21,55.650000
MXIM,Maxim Integrated,Information Technology,2020-05-22,56.120000
MXIM,Maxim Integrated,Information Technology,2020-05-26,58.210000
MXIM,Maxim Integrated,Information Technology,2020-05-27,57.570000
MXIM,Maxim Integrated,Information Technology,2020-05-28,56.520000
MXIM,Maxim Integrated,Information Technology,2020-05-29,57.680000
MXIM,Maxim Integrated,Information Technology,2020-06-01,57.860000
MXIM,Maxim Integrated,Information Technology,2020-06-02,58.700000
MXIM,Maxim Integrated,Information Technology,2020-06-03,60.560000
MXIM,Maxim Integrated,Information Technology,2020-06-04,60.570000
MXIM,Maxim Integrated,Information Technology,2020-06-05,61.280000
MXIM,Maxim Integrated,Information Technology,2020-06-08,61.190000
MXIM,Maxim Integrated,Information Technology,2020-06-09,60.660000
MXIM,Maxim Integrated,Information Technology,2020-06-10,59.960000
MXIM,Maxim Integrated,Information Technology,2020-06-11,57.060000
MXIM,Maxim Integrated,Information Technology,2020-06-12,57.150000
MXIM,Maxim Integrated,Information Technology,2020-06-15,58.280000
MXIM,Maxim Integrated,Information Technology,2020-06-16,59.880000
MXIM,Maxim Integrated,Information Technology,2020-06-17,60.330000
MXIM,Maxim Integrated,Information Technology,2020-06-18,60.560000
MXIM,Maxim Integrated,Information Technology,2020-06-19,60.450000
MXIM,Maxim Integrated,Information Technology,2020-06-22,60.570000
MXIM,Maxim Integrated,Information Technology,2020-06-23,61.520000
MXIM,Maxim Integrated,Information Technology,2020-06-24,59.910000
MXIM,Maxim Integrated,Information Technology,2020-06-25,60.190000
MXIM,Maxim Integrated,Information Technology,2020-06-26,59.200000
MXIM,Maxim Integrated,Information Technology,2020-06-29,59.600000
MXIM,Maxim Integrated,Information Technology,2020-06-30,60.610000
MXIM,Maxim Integrated,Information Technology,2020-07-01,59.690000
MXIM,Maxim Integrated,Information Technology,2020-07-02,60.400000
MXIM,Maxim Integrated,Information Technology,2020-07-06,61.980000
MXIM,Maxim Integrated,Information Technology,2020-07-07,61.510000
MXIM,Maxim Integrated,Information Technology,2020-07-08,62.080000
MXIM,Maxim Integrated,Information Technology,2020-07-09,64.470000
MXIM,Maxim Integrated,Information Technology,2020-07-10,64.090000
MXIM,Maxim Integrated,Information Technology,2020-07-13,69.290000
MXIM,Maxim Integrated,Information Technology,2020-07-14,69.925000
MXIM,Maxim Integrated,Information Technology,2020-07-15,70.470000
MXIM,Maxim Integrated,Information Technology,2020-07-16,69.540000
MXIM,Maxim Integrated,Information Technology,2020-07-17,70.040000
MXIM,Maxim Integrated,Information Technology,2020-07-20,71.370000
MXIM,Maxim Integrated,Information Technology,2020-07-21,69.000000
MXIM,Maxim Integrated,Information Technology,2020-07-22,68.930000
MXIM,Maxim Integrated,Information Technology,2020-07-23,67.440000
MXIM,Maxim Integrated,Information Technology,2020-07-24,67.130000
MXIM,Maxim Integrated,Information Technology,2020-07-27,68.910000
MXIM,Maxim Integrated,Information Technology,2020-07-28,68.940000
MXIM,Maxim Integrated,Information Technology,2020-07-29,69.900000
MXIM,Maxim Integrated,Information Technology,2020-07-30,69.010000
MXIM,Maxim Integrated,Information Technology,2020-07-31,68.090000
MXIM,Maxim Integrated,Information Technology,2020-08-03,68.880000
MXIM,Maxim Integrated,Information Technology,2020-08-04,69.180000
MXIM,Maxim Integrated,Information Technology,2020-08-05,68.890000
MXIM,Maxim Integrated,Information Technology,2020-08-06,69.090000
MXIM,Maxim Integrated,Information Technology,2020-08-07,68.690000
MXIM,Maxim Integrated,Information Technology,2020-08-10,68.910000
MXIM,Maxim Integrated,Information Technology,2020-08-11,68.770000
MXIM,Maxim Integrated,Information Technology,2020-08-12,70.100000
MXIM,Maxim Integrated,Information Technology,2020-08-13,69.400000
MXIM,Maxim Integrated,Information Technology,2020-08-14,68.600000
MXIM,Maxim Integrated,Information Technology,2020-08-17,68.970000
MXIM,Maxim Integrated,Information Technology,2020-08-18,68.900000
MXIM,Maxim Integrated,Information Technology,2020-08-19,68.950000
MXIM,Maxim Integrated,Information Technology,2020-08-20,68.995000
MXIM,Maxim Integrated,Information Technology,2020-08-21,68.510000
MXIM,Maxim Integrated,Information Technology,2020-08-24,69.100000
MXIM,Maxim Integrated,Information Technology,2020-08-25,70.820000
MXIM,Maxim Integrated,Information Technology,2020-08-26,70.305000
MXIM,Maxim Integrated,Information Technology,2020-08-27,70.040000
MXIM,Maxim Integrated,Information Technology,2020-08-28,70.220000
MXIM,Maxim Integrated,Information Technology,2020-08-31,68.440000
MXIM,Maxim Integrated,Information Technology,2020-09-01,69.345000
MXIM,Maxim Integrated,Information Technology,2020-09-02,70.710000
MXIM,Maxim Integrated,Information Technology,2020-09-03,68.550000
MXIM,Maxim Integrated,Information Technology,2020-09-04,68.680000
MXIM,Maxim Integrated,Information Technology,2020-09-08,65.360000
MXIM,Maxim Integrated,Information Technology,2020-09-09,66.960000
MXIM,Maxim Integrated,Information Technology,2020-09-10,66.350000
MXIM,Maxim Integrated,Information Technology,2020-09-11,66.000000
MXIM,Maxim Integrated,Information Technology,2020-09-14,66.350000
MXIM,Maxim Integrated,Information Technology,2020-09-15,67.090000
MXIM,Maxim Integrated,Information Technology,2020-09-16,67.060000
MXIM,Maxim Integrated,Information Technology,2020-09-17,66.940000
MXIM,Maxim Integrated,Information Technology,2020-09-18,66.140000
MXIM,Maxim Integrated,Information Technology,2020-09-21,65.150000
MXIM,Maxim Integrated,Information Technology,2020-09-22,65.830000
MXIM,Maxim Integrated,Information Technology,2020-09-23,64.600000
MXIM,Maxim Integrated,Information Technology,2020-09-24,64.960000
MXIM,Maxim Integrated,Information Technology,2020-09-25,65.530000
MXIM,Maxim Integrated,Information Technology,2020-09-28,68.020000
MXIM,Maxim Integrated,Information Technology,2020-09-29,67.840000
MXIM,Maxim Integrated,Information Technology,2020-09-30,67.610000
MXIM,Maxim Integrated,Information Technology,2020-10-01,69.280000
MXIM,Maxim Integrated,Information Technology,2020-10-02,66.380000
MXIM,Maxim Integrated,Information Technology,2020-10-05,68.250000
MXIM,Maxim Integrated,Information Technology,2020-10-06,67.600000
MXIM,Maxim Integrated,Information Technology,2020-10-07,70.070000
MXIM,Maxim Integrated,Information Technology,2020-10-08,71.440000
MXIM,Maxim Integrated,Information Technology,2020-10-09,73.000000
MXIM,Maxim Integrated,Information Technology,2020-10-12,74.710000
MXIM,Maxim Integrated,Information Technology,2020-10-13,73.340000
MXIM,Maxim Integrated,Information Technology,2020-10-14,72.950000
MXIM,Maxim Integrated,Information Technology,2020-10-15,73.670000
MXIM,Maxim Integrated,Information Technology,2020-10-16,73.090000
MXIM,Maxim Integrated,Information Technology,2020-10-19,72.320000
MXIM,Maxim Integrated,Information Technology,2020-10-20,72.790000
MXIM,Maxim Integrated,Information Technology,2020-10-21,73.480000
MXIM,Maxim Integrated,Information Technology,2020-10-22,73.550000
MXIM,Maxim Integrated,Information Technology,2020-10-23,72.870000
MXIM,Maxim Integrated,Information Technology,2020-10-26,71.240000
MXIM,Maxim Integrated,Information Technology,2020-10-27,70.720000
MXIM,Maxim Integrated,Information Technology,2020-10-28,68.770000
MXIM,Maxim Integrated,Information Technology,2020-10-29,70.190000
MXIM,Maxim Integrated,Information Technology,2020-10-30,69.650000
MXIM,Maxim Integrated,Information Technology,2020-11-02,69.820000
MXIM,Maxim Integrated,Information Technology,2020-11-03,70.800000
MXIM,Maxim Integrated,Information Technology,2020-11-04,74.700000
MXIM,Maxim Integrated,Information Technology,2020-11-05,77.890000
MXIM,Maxim Integrated,Information Technology,2020-11-06,79.480000
MXIM,Maxim Integrated,Information Technology,2020-11-09,81.070000
MXIM,Maxim Integrated,Information Technology,2020-11-10,80.120000
MXIM,Maxim Integrated,Information Technology,2020-11-11,81.780000
MXIM,Maxim Integrated,Information Technology,2020-11-12,80.460000
MXIM,Maxim Integrated,Information Technology,2020-11-13,81.180000
MXIM,Maxim Integrated,Information Technology,2020-11-16,82.090000
MXIM,Maxim Integrated,Information Technology,2020-11-17,80.760000
MXIM,Maxim Integrated,Information Technology,2020-11-18,79.260000
MXIM,Maxim Integrated,Information Technology,2020-11-19,81.180000
MXIM,Maxim Integrated,Information Technology,2020-11-20,80.470000
MXIM,Maxim Integrated,Information Technology,2020-11-23,81.750000
MXIM,Maxim Integrated,Information Technology,2020-11-24,81.700000
MXIM,Maxim Integrated,Information Technology,2020-11-25,81.380000
MXIM,Maxim Integrated,Information Technology,2020-11-27,82.410000
MXIM,Maxim Integrated,Information Technology,2020-11-30,83.040000
MXIM,Maxim Integrated,Information Technology,2020-12-01,84.220000
MXIM,Maxim Integrated,Information Technology,2020-12-02,84.220000
MXIM,Maxim Integrated,Information Technology,2020-12-03,84.010000
MXIM,Maxim Integrated,Information Technology,2020-12-04,86.410000
MXIM,Maxim Integrated,Information Technology,2020-12-07,86.280000
MXIM,Maxim Integrated,Information Technology,2020-12-08,87.660000
MXIM,Maxim Integrated,Information Technology,2020-12-09,84.990000
MXIM,Maxim Integrated,Information Technology,2020-12-10,84.520000
MXIM,Maxim Integrated,Information Technology,2020-12-11,84.210000
MXIM,Maxim Integrated,Information Technology,2020-12-14,85.310000
MXIM,Maxim Integrated,Information Technology,2020-12-15,86.290000
MXIM,Maxim Integrated,Information Technology,2020-12-16,85.400000
MXIM,Maxim Integrated,Information Technology,2020-12-17,85.840000
MXIM,Maxim Integrated,Information Technology,2020-12-18,86.450000
MXIM,Maxim Integrated,Information Technology,2020-12-21,85.200000
MXIM,Maxim Integrated,Information Technology,2020-12-22,86.410000
MXIM,Maxim Integrated,Information Technology,2020-12-23,85.820000
MXIM,Maxim Integrated,Information Technology,2020-12-24,86.580000
MXIM,Maxim Integrated,Information Technology,2020-12-28,86.570000
MXIM,Maxim Integrated,Information Technology,2020-12-29,86.020000
MXIM,Maxim Integrated,Information Technology,2020-12-30,87.520000
MXIM,Maxim Integrated,Information Technology,2020-12-31,88.650000
MXIM,Maxim Integrated,Information Technology,2021-01-04,87.500000
MXIM,Maxim Integrated,Information Technology,2021-01-05,89.330000
MXIM,Maxim Integrated,Information Technology,2021-01-06,89.720000
MXIM,Maxim Integrated,Information Technology,2021-01-07,93.920000
MXIM,Maxim Integrated,Information Technology,2021-01-08,94.410000
MXIM,Maxim Integrated,Information Technology,2021-01-11,95.380000
MXIM,Maxim Integrated,Information Technology,2021-01-12,95.820000
MXIM,Maxim Integrated,Information Technology,2021-01-13,95.430000
MXIM,Maxim Integrated,Information Technology,2021-01-14,96.130000
MXIM,Maxim Integrated,Information Technology,2021-01-15,95.140000
MXIM,Maxim Integrated,Information Technology,2021-01-19,96.900000
MXIM,Maxim Integrated,Information Technology,2021-01-20,96.180000
MXIM,Maxim Integrated,Information Technology,2021-01-21,96.030000
MXIM,Maxim Integrated,Information Technology,2021-01-22,93.620000
MXIM,Maxim Integrated,Information Technology,2021-01-25,92.440000
MXIM,Maxim Integrated,Information Technology,2021-01-26,93.170000
MXIM,Maxim Integrated,Information Technology,2021-01-27,87.830000
MXIM,Maxim Integrated,Information Technology,2021-01-28,89.000000
MXIM,Maxim Integrated,Information Technology,2021-01-29,87.710000
MXIM,Maxim Integrated,Information Technology,2021-02-01,90.630000
MXIM,Maxim Integrated,Information Technology,2021-02-02,90.440000
MXIM,Maxim Integrated,Information Technology,2021-02-03,87.870000
MXIM,Maxim Integrated,Information Technology,2021-02-04,89.490000
MXIM,Maxim Integrated,Information Technology,2021-02-05,89.200000
MXIM,Maxim Integrated,Information Technology,2021-02-08,91.580000
MXIM,Maxim Integrated,Information Technology,2021-02-09,91.220000
MXIM,Maxim Integrated,Information Technology,2021-02-10,91.310000
MXIM,Maxim Integrated,Information Technology,2021-02-11,94.940000
MXIM,Maxim Integrated,Information Technology,2021-02-12,96.220000
MXIM,Maxim Integrated,Information Technology,2021-02-16,96.160000
MXIM,Maxim Integrated,Information Technology,2021-02-17,95.630000
MXIM,Maxim Integrated,Information Technology,2021-02-18,94.580000
MXIM,Maxim Integrated,Information Technology,2021-02-19,98.150000
MXIM,Maxim Integrated,Information Technology,2021-02-22,95.320000
MXIM,Maxim Integrated,Information Technology,2021-02-23,94.190000
MXIM,Maxim Integrated,Information Technology,2021-02-24,96.750000
MXIM,Maxim Integrated,Information Technology,2021-02-25,91.690000
MXIM,Maxim Integrated,Information Technology,2021-02-26,93.170000
MXIM,Maxim Integrated,Information Technology,2021-03-01,95.180000
MXIM,Maxim Integrated,Information Technology,2021-03-02,92.630000
MXIM,Maxim Integrated,Information Technology,2021-03-03,89.510000
MXIM,Maxim Integrated,Information Technology,2021-03-04,86.360000
MXIM,Maxim Integrated,Information Technology,2021-03-05,88.490000
MXIM,Maxim Integrated,Information Technology,2021-03-08,85.030000
MXIM,Maxim Integrated,Information Technology,2021-03-09,88.110000
MXIM,Maxim Integrated,Information Technology,2021-03-10,86.900000
MXIM,Maxim Integrated,Information Technology,2021-03-11,89.170000
MXIM,Maxim Integrated,Information Technology,2021-03-12,87.980000
MXIM,Maxim Integrated,Information Technology,2021-03-15,88.910000
MXIM,Maxim Integrated,Information Technology,2021-03-16,90.190000
MXIM,Maxim Integrated,Information Technology,2021-03-17,91.120000
MXIM,Maxim Integrated,Information Technology,2021-03-18,88.030000
MXIM,Maxim Integrated,Information Technology,2021-03-19,89.320000
MXIM,Maxim Integrated,Information Technology,2021-03-22,90.660000
MXIM,Maxim Integrated,Information Technology,2021-03-23,88.850000
MXIM,Maxim Integrated,Information Technology,2021-03-24,89.390000
MXIM,Maxim Integrated,Information Technology,2021-03-25,88.420000
MXIM,Maxim Integrated,Information Technology,2021-03-26,93.140000
MXIM,Maxim Integrated,Information Technology,2021-03-29,91.040000
MXIM,Maxim Integrated,Information Technology,2021-03-30,89.920000
MXIM,Maxim Integrated,Information Technology,2021-03-31,91.370000
MXIM,Maxim Integrated,Information Technology,2021-04-01,95.450000
MXIM,Maxim Integrated,Information Technology,2021-04-05,97.320000
MXIM,Maxim Integrated,Information Technology,2021-04-06,96.710000
MXIM,Maxim Integrated,Information Technology,2021-04-07,95.340000
MXIM,Maxim Integrated,Information Technology,2021-04-08,96.600000
MXIM,Maxim Integrated,Information Technology,2021-04-09,95.770000
MXIM,Maxim Integrated,Information Technology,2021-04-12,95.010000
MXIM,Maxim Integrated,Information Technology,2021-04-13,94.780000
MXIM,Maxim Integrated,Information Technology,2021-04-14,94.210000
MXIM,Maxim Integrated,Information Technology,2021-04-15,95.540000
MXIM,Maxim Integrated,Information Technology,2021-04-16,95.130000
MXIM,Maxim Integrated,Information Technology,2021-04-19,93.890000
MXIM,Maxim Integrated,Information Technology,2021-04-20,92.580000
MXIM,Maxim Integrated,Information Technology,2021-04-21,94.870000
MXIM,Maxim Integrated,Information Technology,2021-04-22,93.190000
MXIM,Maxim Integrated,Information Technology,2021-04-23,96.190000
MXIM,Maxim Integrated,Information Technology,2021-04-26,97.670000
MXIM,Maxim Integrated,Information Technology,2021-04-27,96.920000
MXIM,Maxim Integrated,Information Technology,2021-04-28,94.580000
MXIM,Maxim Integrated,Information Technology,2021-04-29,97.075000
MXIM,Maxim Integrated,Information Technology,2021-04-30,94.000000
MXIM,Maxim Integrated,Information Technology,2021-05-03,92.800000
MXIM,Maxim Integrated,Information Technology,2021-05-04,93.100000
MXIM,Maxim Integrated,Information Technology,2021-05-05,94.520000
MXIM,Maxim Integrated,Information Technology,2021-05-06,95.280000
MXIM,Maxim Integrated,Information Technology,2021-05-07,96.580000
MXIM,Maxim Integrated,Information Technology,2021-05-10,92.650000
MXIM,Maxim Integrated,Information Technology,2021-05-11,92.950000
MXIM,Maxim Integrated,Information Technology,2021-05-12,89.930000
MXIM,Maxim Integrated,Information Technology,2021-05-13,90.450000
MXIM,Maxim Integrated,Information Technology,2021-05-14,92.850000
MXIM,Maxim Integrated,Information Technology,2021-05-17,91.430000
MXIM,Maxim Integrated,Information Technology,2021-05-18,90.020000
MXIM,Maxim Integrated,Information Technology,2021-05-19,94.320000
MXIM,Maxim Integrated,Information Technology,2021-05-20,98.610000
MXIM,Maxim Integrated,Information Technology,2021-05-21,98.850000
MXIM,Maxim Integrated,Information Technology,2021-05-24,100.700000
MXIM,Maxim Integrated,Information Technology,2021-05-25,101.240000
MXIM,Maxim Integrated,Information Technology,2021-05-26,101.070000
MXIM,Maxim Integrated,Information Technology,2021-05-27,101.160000
MXIM,Maxim Integrated,Information Technology,2021-05-28,102.010000
MXIM,Maxim Integrated,Information Technology,2021-06-01,101.130000
MXIM,Maxim Integrated,Information Technology,2021-06-02,101.570000
MXIM,Maxim Integrated,Information Technology,2021-06-03,100.190000
MXIM,Maxim Integrated,Information Technology,2021-06-04,102.430000
MXIM,Maxim Integrated,Information Technology,2021-06-07,101.500000
MXIM,Maxim Integrated,Information Technology,2021-06-08,102.050000
MXIM,Maxim Integrated,Information Technology,2021-06-09,102.980000
MXIM,Maxim Integrated,Information Technology,2021-06-10,103.600000
MXIM,Maxim Integrated,Information Technology,2021-06-11,103.630000
MXIM,Maxim Integrated,Information Technology,2021-06-14,104.130000
MXIM,Maxim Integrated,Information Technology,2021-06-15,103.650000
MXIM,Maxim Integrated,Information Technology,2021-06-16,102.590000
MXIM,Maxim Integrated,Information Technology,2021-06-17,102.580000
MXIM,Maxim Integrated,Information Technology,2021-06-18,99.900000
MXIM,Maxim Integrated,Information Technology,2021-06-21,100.480000
MXIM,Maxim Integrated,Information Technology,2021-06-22,100.360000
MXIM,Maxim Integrated,Information Technology,2021-06-23,100.300000
MXIM,Maxim Integrated,Information Technology,2021-06-24,102.530000
MXIM,Maxim Integrated,Information Technology,2021-06-25,102.660000
MXIM,Maxim Integrated,Information Technology,2021-06-28,104.600000
MXIM,Maxim Integrated,Information Technology,2021-06-29,104.960000
MXIM,Maxim Integrated,Information Technology,2021-06-30,105.360000
MXIM,Maxim Integrated,Information Technology,2020-01-02,62.430000
MXIM,Maxim Integrated,Information Technology,2020-01-03,61.350000
MXIM,Maxim Integrated,Information Technology,2020-01-06,60.235000
MXIM,Maxim Integrated,Information Technology,2020-01-07,61.600000
MXIM,Maxim Integrated,Information Technology,2020-01-08,61.580000
MXIM,Maxim Integrated,Information Technology,2020-01-09,62.030000
MXIM,Maxim Integrated,Information Technology,2020-01-10,61.450000
MXIM,Maxim Integrated,Information Technology,2020-01-13,61.835000
MXIM,Maxim Integrated,Information Technology,2020-01-14,62.185000
MXIM,Maxim Integrated,Information Technology,2020-01-15,61.450000
MXIM,Maxim Integrated,Information Technology,2020-01-16,61.960000
MXIM,Maxim Integrated,Information Technology,2020-01-17,61.370000
MXIM,Maxim Integrated,Information Technology,2020-01-21,62.020000
MXIM,Maxim Integrated,Information Technology,2020-01-22,62.500000
MXIM,Maxim Integrated,Information Technology,2020-01-23,63.590000
MXIM,Maxim Integrated,Information Technology,2020-01-24,62.560000
MXIM,Maxim Integrated,Information Technology,2020-01-27,60.290000
MXIM,Maxim Integrated,Information Technology,2020-01-28,62.090000
MXIM,Maxim Integrated,Information Technology,2020-01-29,61.525000
MXIM,Maxim Integrated,Information Technology,2020-01-30,62.060000
MXIM,Maxim Integrated,Information Technology,2020-01-31,60.120000
MXIM,Maxim Integrated,Information Technology,2020-02-03,60.840000
MXIM,Maxim Integrated,Information Technology,2020-02-04,62.390000
MXIM,Maxim Integrated,Information Technology,2020-02-05,64.500000
MXIM,Maxim Integrated,Information Technology,2020-02-06,64.080000
MXIM,Maxim Integrated,Information Technology,2020-02-07,62.530000
MXIM,Maxim Integrated,Information Technology,2020-02-10,63.000000
MXIM,Maxim Integrated,Information Technology,2020-02-11,63.700000
MXIM,Maxim Integrated,Information Technology,2020-02-12,64.470000
MXIM,Maxim Integrated,Information Technology,2020-02-13,64.300000
MXIM,Maxim Integrated,Information Technology,2020-02-14,63.560000
MXIM,Maxim Integrated,Information Technology,2020-02-18,62.450000
MXIM,Maxim Integrated,Information Technology,2020-02-19,63.200000
MXIM,Maxim Integrated,Information Technology,2020-02-20,62.430000
MXIM,Maxim Integrated,Information Technology,2020-02-21,61.170000
MXIM,Maxim Integrated,Information Technology,2020-02-24,58.990000
MXIM,Maxim Integrated,Information Technology,2020-02-25,57.330000
MXIM,Maxim Integrated,Information Technology,2020-02-26,57.550000
MXIM,Maxim Integrated,Information Technology,2020-02-27,55.960000
MXIM,Maxim Integrated,Information Technology,2020-02-28,55.620000
MXIM,Maxim Integrated,Information Technology,2020-03-02,57.810000
MXIM,Maxim Integrated,Information Technology,2020-03-03,55.880000
MXIM,Maxim Integrated,Information Technology,2020-03-04,58.030000
MXIM,Maxim Integrated,Information Technology,2020-03-05,55.870000
MXIM,Maxim Integrated,Information Technology,2020-03-06,54.780000
MXIM,Maxim Integrated,Information Technology,2020-03-09,49.920000
MXIM,Maxim Integrated,Information Technology,2020-03-10,52.980000
MXIM,Maxim Integrated,Information Technology,2020-03-11,49.540000
MXIM,Maxim Integrated,Information Technology,2020-03-12,44.770000
MXIM,Maxim Integrated,Information Technology,2020-03-13,48.560000
MXIM,Maxim Integrated,Information Technology,2020-03-16,42.500000
MXIM,Maxim Integrated,Information Technology,2020-03-17,48.160000
MXIM,Maxim Integrated,Information Technology,2020-03-18,44.750000
MXIM,Maxim Integrated,Information Technology,2020-03-19,45.760000
MXIM,Maxim Integrated,Information Technology,2020-03-20,44.120000
MXIM,Maxim Integrated,Information Technology,2020-03-23,45.830000
MXIM,Maxim Integrated,Information Technology,2020-03-24,48.040000
MXIM,Maxim Integrated,Information Technology,2020-03-25,48.610000
MXIM,Maxim Integrated,Information Technology,2020-03-26,50.180000
MXIM,Maxim Integrated,Information Technology,2020-03-27,47.560000
MXIM,Maxim Integrated,Information Technology,2020-03-30,49.910000
MXIM,Maxim Integrated,Information Technology,2020-03-31,48.610000
MXIM,Maxim Integrated,Information Technology,2020-04-01,46.020000
MXIM,Maxim Integrated,Information Technology,2020-04-02,47.760000
MXIM,Maxim Integrated,Information Technology,2020-04-03,48.640000
MXIM,Maxim Integrated,Information Technology,2020-04-06,53.470000
MXIM,Maxim Integrated,Information Technology,2020-04-07,51.770000
MXIM,Maxim Integrated,Information Technology,2020-04-08,53.320000
MXIM,Maxim Integrated,Information Technology,2020-04-09,51.790000
MXIM,Maxim Integrated,Information Technology,2020-04-13,52.240000
MXIM,Maxim Integrated,Information Technology,2020-04-14,53.200000
MXIM,Maxim Integrated,Information Technology,2020-04-15,52.110000
MXIM,Maxim Integrated,Information Technology,2020-04-16,52.500000
MXIM,Maxim Integrated,Information Technology,2020-04-17,53.090000
MXIM,Maxim Integrated,Information Technology,2020-04-20,51.820000
MXIM,Maxim Integrated,Information Technology,2020-04-21,50.350000
MXIM,Maxim Integrated,Information Technology,2020-04-22,52.360000
MXIM,Maxim Integrated,Information Technology,2020-04-23,52.440000
MXIM,Maxim Integrated,Information Technology,2020-04-24,53.670000
MXIM,Maxim Integrated,Information Technology,2020-04-27,55.160000
MXIM,Maxim Integrated,Information Technology,2020-04-28,55.000000
MXIM,Maxim Integrated,Information Technology,2020-04-29,57.400000
MXIM,Maxim Integrated,Information Technology,2020-04-30,54.980000
MXIM,Maxim Integrated,Information Technology,2020-05-01,52.060000
MXIM,Maxim Integrated,Information Technology,2020-05-04,51.610000
MXIM,Maxim Integrated,Information Technology,2020-05-05,52.730000
MXIM,Maxim Integrated,Information Technology,2020-05-06,52.880000
MXIM,Maxim Integrated,Information Technology,2020-05-07,52.850000
MXIM,Maxim Integrated,Information Technology,2020-05-08,54.120000
MXIM,Maxim Integrated,Information Technology,2020-05-11,54.600000
MXIM,Maxim Integrated,Information Technology,2020-05-12,54.090000
MXIM,Maxim Integrated,Information Technology,2020-05-13,53.040000
MXIM,Maxim Integrated,Information Technology,2020-05-14,53.370000
MXIM,Maxim Integrated,Information Technology,2020-05-15,52.060000
MXIM,Maxim Integrated,Information Technology,2020-05-18,55.140000
MXIM,Maxim Integrated,Information Technology,2020-05-19,55.050000
MXIM,Maxim Integrated,Information Technology,2020-05-20,56.980000
MXIM,Maxim Integrated,Information Technology,2020-05-21,55.650000
MXIM,Maxim Integrated,Information Technology,2020-05-22,56.120000
MXIM,Maxim Integrated,Information Technology,2020-05-26,58.210000
