Symbol,Name,Sector,PRICINGDATE,PRICECLOSE,,
MXIM,Maxim Integrated,Information Technology,26/08/2020,70.305,,
MXIM,Maxim Integrated,Information Technology,27/08/2020,70.04,,
MXIM,Maxim Integrated,Information Technology,28/08/2020,70.22,,
MXIM,Maxim Integrated,Information Technology,31/08/2020,68.44,,
MXIM,Maxim Integrated,Information Technology,01/09/2020,69.345,,
MXIM,Maxim Integrated,Information Technology,02/09/2020,70.71,,
MXIM,Maxim Integrated,Information Technology,03/09/2020,68.55,,
MXIM,Maxim Integrated,Information Technology,04/09/2020,68.68,,
MXIM,Maxim Integrated,Information Technology,08/09/2020,65.36,,
MXIM,Maxim Integrated,Information Technology,09/09/2020,66.96,,
MXIM,Maxim Integrated,Information Technology,10/09/2020,66.35,,
MXIM,Maxim Integrated,Information Technology,11/09/2020,66,,
MXIM,Maxim Integrated,Information Technology,14/09/2020,66.35,,
MXIM,Maxim Integrated,Information Technology,15/09/2020,67.09,,
MXIM,Maxim Integrated,Information Technology,16/09/2020,67.06,,
MXIM,Maxim Integrated,Information Technology,17/09/2020,66.94,,
MXIM,Maxim Integrated,Information Technology,18/09/2020,66.14,,
MXIM,Maxim Integrated,Information Technology,21/09/2020,65.15,,
MXIM,Maxim Integrated,Information Technology,22/09/2020,65.83,,
MXIM,Maxim Integrated,Information Technology,23/09/2020,64.6,,
MXIM,Maxim Integrated,Information Technology,24/09/2020,64.96,,
MXIM,Maxim Integrated,Information Technology,25/09/2020,65.53,,
MXIM,Maxim Integrated,Information Technology,28/09/2020,68.02,,
MXIM,Maxim Integrated,Information Technology,29/09/2020,67.84,,
MXIM,Maxim Integrated,Information Technology,30/09/2020,67.61,,
MXIM,Maxim Integrated,Information Technology,01/10/2020,69.28,,
MXIM,Maxim Integrated,Information Technology,02/10/2020,66.38,,
MXIM,Maxim Integrated,Information Technology,05/10/2020,68.25,,
MXIM,Maxim Integrated,Information Technology,06/10/2020,67.6,,
MXIM,Maxim Integrated,Information Technology,07/10/2020,70.07,,
MXIM,Maxim Integrated,Information Technology,08/10/2020,71.44,,
MXIM,Maxim Integrated,Information Technology,09/10/2020,73,,
MXIM,Maxim Integrated,Information Technology,12/10/2020,74.71,,
MXIM,Maxim Integrated,Information Technology,13/10/2020,73.34,,
MXIM,Maxim Integrated,Information Technology,14/10/2020,72.95,,
MXIM,Maxim Integrated,Information Technology,15/10/2020,73.67,,
MXIM,Maxim Integrated,Information Technology,16/10/2020,73.09,,
MXIM,Maxim Integrated,Information Technology,19/10/2020,72.32,,
MXIM,Maxim Integrated,Information Technology,20/10/2020,72.79,,
MXIM,Maxim Integrated,Information Technology,21/10/2020,73.48,,
MXIM,Maxim Integrated,Information Technology,22/10/2020,73.55,,
MXIM,Maxim Integrated,Information Technology,23/10/2020,72.87,,
MXIM,Maxim Integrated,Information Technology,26/10/2020,71.24,,
MXIM,Maxim Integrated,Information Technology,27/10/2020,70.72,,
MXIM,Maxim Integrated,Information Technology,28/10/2020,68.77,,
MXIM,Maxim Integrated,Information Technology,29/10/2020,70.19,,
MXIM,Maxim Integrated,Information Technology,30/10/2020,69.65,,
MXIM,Maxim Integrated,Information Technology,02/11/2020,69.82,,
MXIM,Maxim Integrated,Information Technology,03/11/2020,70.8,,
MXIM,Maxim Integrated,Information Technology,04/11/2020,74.7,,
MXIM,Maxim Integrated,Information Technology,05/11/2020,77.89,,
MXIM,Maxim Integrated,Information Technology,06/11/2020,79.48,,
MXIM,Maxim Integrated,Information Technology,09/11/2020,81.07,,
MXIM,Maxim Integrated,Information Technology,10/11/2020,80.12,,
MXIM,Maxim Integrated,Information Technology,11/11/2020,81.78,,
MXIM,Maxim Integrated,Information Technology,12/11/2020,80.46,,
MXIM,Maxim Integrated,Information Technology,13/11/2020,81.18,,
MXIM,Maxim Integrated,Information Technology,16/11/2020,82.09,,
MXIM,Maxim Integrated,Information Technology,17/11/2020,80.76,,
MXIM,Maxim Integrated,Information Technology,18/11/2020,79.26,,
MXIM,Maxim Integrated,Information Technology,19/11/2020,81.18,,
MXIM,Maxim Integrated,Information Technology,20/11/2020,80.47,,
MXIM,Maxim Integrated,Information Technology,23/11/2020,81.75,,
MXIM,Maxim Integrated,Information Technology,24/11/2020,81.7,,
MXIM,Maxim Integrated,Information Technology,25/11/2020,81.38,,
MXIM,Maxim Integrated,Information Technology,27/11/2020,82.41,,
MXIM,Maxim Integrated,Information Technology,30/11/2020,83.04,,
MXIM,Maxim Integrated,Information Technology,01/12/2020,84.22,,
MXIM,Maxim Integrated,Information Technology,02/12/2020,84.22,,
MXIM,Maxim Integrated,Information Technology,03/12/2020,84.01,,
MXIM,Maxim Integrated,Information Technology,04/12/2020,86.41,,
MXIM,Maxim Integrated,Information Technology,07/12/2020,86.28,,
MXIM,Maxim Integrated,Information Technology,08/12/2020,87.66,,
MXIM,Maxim Integrated,Information Technology,09/12/2020,84.99,,
MXIM,Maxim Integrated,Information Technology,10/12/2020,84.52,,
MXIM,Maxim Integrated,Information Technology,11/12/2020,84.21,,
MXIM,Maxim Integrated,Information Technology,14/12/2020,85.31,,
MXIM,Maxim Integrated,Information Technology,15/12/2020,86.29,,
MXIM,Maxim Integrated,Information Technology,16/12/2020,85.4,,
MXIM,Maxim Integrated,Information Technology,17/12/2020,85.84,,
MXIM,Maxim Integrated,Information Technology,18/12/2020,86.45,,
MXIM,Maxim Integrated,Information Technology,21/12/2020,85.2,,
MXIM,Maxim Integrated,Information Technology,22/12/2020,86.41,,
MXIM,Maxim Integrated,Information Technology,23/12/2020,85.82,,
MXIM,Maxim Integrated,Information Technology,24/12/2020,86.58,,
MXIM,Maxim Integrated,Information Technology,28/12/2020,86.57,,
MXIM,Maxim Integrated,Information Technology,29/12/2020,86.02,,
MXIM,Maxim Integrated,Information Technology,30/12/2020,87.52,,
MXIM,Maxim Integrated,Information Technology,31/12/2020,88.65,,
MXIM,Maxim Integrated,Information Technology,04/01/2021,87.5,,
MXIM,Maxim Integrated,Information Technology,05/01/2021,89.33,,
MXIM,Maxim Integrated,Information Technology,06/01/2021,89.72,,
MXIM,Maxim Integrated,Information Technology,07/01/2021,93.92,,
MXIM,Maxim Integrated,Information Technology,08/01/2021,94.41,,
MXIM,Maxim Integrated,Information Technology,11/01/2021,95.38,,
MXIM,Maxim Integrated,Information Technology,12/01/2021,95.82,,
MXIM,Maxim Integrated,Information Technology,13/01/2021,95.43,,
MXIM,Maxim Integrated,Information Technology,14/01/2021,96.13,,
MXIM,Maxim Integrated,Information Technology,15/01/2021,95.14,,
MXIM,Maxim Integrated,Information Technology,19/01/2021,96.9,,
MXIM,Maxim Integrated,Information Technology,20/01/2021,96.18,,
MXIM,Maxim Integrated,Information Technology,21/01/2021,96.03,,
MXIM,Maxim Integrated,Information Technology,22/01/2021,93.62,,
MXIM,Maxim Integrated,Information Technology,25/01/2021,92.44,,
MXIM,Maxim Integrated,Information Technology,26/01/2021,93.17,,
MXIM,Maxim Integrated,Information Technology,27/01/2021,87.83,,
MXIM,Maxim Integrated,Information Technology,28/01/2021,89,,
MXIM,Maxim Integrated,Information Technology,29/01/2021,87.71,,
MXIM,Maxim Integrated,Information Technology,01/02/2021,90.63,,
MXIM,Maxim Integrated,Information Technology,02/02/2021,90.44,,
MXIM,Maxim Integrated,Information Technology,03/02/2021,87.87,,
MXIM,Maxim Integrated,Information Technology,04/02/2021,89.49,,
MXIM,Maxim Integrated,Information Technology,05/02/2021,89.2,,
MXIM,Maxim Integrated,Information Technology,08/02/2021,91.58,,
MXIM,Maxim Integrated,Information Technology,09/02/2021,91.22,,
MXIM,Maxim Integrated,Information Technology,10/02/2021,91.31,,
MXIM,Maxim Integrated,Information Technology,11/02/2021,94.94,,
MXIM,Maxim Integrated,Information Technology,12/02/2021,96.22,,
MXIM,Maxim Integrated,Information Technology,16/02/2021,96.16,,
MXIM,Maxim Integrated,Information Technology,17/02/2021,95.63,,
MXIM,Maxim Integrated,Information Technology,18/02/2021,94.58,,
MXIM,Maxim Integrated,Information Technology,19/02/2021,98.15,,
MXIM,Maxim Integrated,Information Technology,22/02/2021,95.32,,
MXIM,Maxim Integrated,Information Technology,23/02/2021,94.19,,
MXIM,Maxim Integrated,Information Technology,24/02/2021,96.75,,
MXIM,Maxim Integrated,Information Technology,25/02/2021,91.69,,
MXIM,Maxim Integrated,Information Technology,26/02/2021,93.17,,
MXIM,Maxim Integrated,Information Technology,01/03/2021,95.18,,
MXIM,Maxim Integrated,Information Technology,02/03/2021,92.63,,
MXIM,Maxim Integrated,Information Technology,03/03/2021,89.51,,
MXIM,Maxim Integrated,Information Technology,04/03/2021,86.36,,
MXIM,Maxim Integrated,Information Technology,05/03/2021,88.49,,
MXIM,Maxim Integrated,Information Technology,08/03/2021,85.03,,
MXIM,Maxim Integrated,Information Technology,09/03/2021,88.11,,
MXIM,Maxim Integrated,Information Technology,10/03/2021,86.9,,
MXIM,Maxim Integrated,Information Technology,11/03/2021,89.17,,
MXIM,Maxim Integrated,Information Technology,12/03/2021,87.98,,
MXIM,Maxim Integrated,Information Technology,15/03/2021,88.91,,
MXIM,Maxim Integrated,Information Technology,16/03/2021,90.19,,
MXIM,Maxim Integrated,Information Technology,17/03/2021,91.12,,
MXIM,Maxim Integrated,Information Technology,18/03/2021,88.03,,
MXIM,Maxim Integrated,Information Technology,19/03/2021,89.32,,
MXIM,Maxim Integrated,Information Technology,22/03/2021,90.66,,
MXIM,Maxim Integrated,Information Technology,23/03/2021,88.85,,
MXIM,Maxim Integrated,Information Technology,24/03/2021,89.39,,
MXIM,Maxim Integrated,Information Technology,25/03/2021,88.42,,
MXIM,Maxim Integrated,Information Technology,26/03/2021,93.14,,
MXIM,Maxim Integrated,Information Technology,29/03/2021,91.04,,
MXIM,Maxim Integrated,Information Technology,30/03/2021,89.92,,
MXIM,Maxim Integrated,Information Technology,31/03/2021,91.37,,
MXIM,Maxim Integrated,Information Technology,01/04/2021,95.45,,
MXIM,Maxim Integrated,Information Technology,05/04/2021,97.32,,
MXIM,Maxim Integrated,Information Technology,06/04/2021,96.71,,
MXIM,Maxim Integrated,Information Technology,07/04/2021,95.34,,
MXIM,Maxim Integrated,Information Technology,08/04/2021,96.6,,
MXIM,Maxim Integrated,Information Technology,09/04/2021,95.77,,
MXIM,Maxim Integrated,Information Technology,12/04/2021,95.01,,
MXIM,Maxim Integrated,Information Technology,13/04/2021,94.78,,
MXIM,Maxim Integrated,Information Technology,14/04/2021,94.21,,
MXIM,Maxim Integrated,Information Technology,15/04/2021,95.54,,
MXIM,Maxim Integrated,Information Technology,16/04/2021,95.13,,
MXIM,Maxim Integrated,Information Technology,19/04/2021,93.89,,
MXIM,Maxim Integrated,Information Technology,20/04/2021,92.58,,
MXIM,Maxim Integrated,Information Technology,21/04/2021,94.87,,
MXIM,Maxim Integrated,Information Technology,22/04/2021,93.19,,
MXIM,Maxim Integrated,Information Technology,23/04/2021,96.19,,
MXIM,Maxim Integrated,Information Technology,26/04/2021,97.67,,
MXIM,Maxim Integrated,Information Technology,27/04/2021,96.92,,
MXIM,Maxim Integrated,Information Technology,28/04/2021,94.58,,
MXIM,Maxim Integrated,Information Technology,29/04/2021,97.075,,
MXIM,Maxim Integrated,Information Technology,30/04/2021,94,,
MXIM,Maxim Integrated,Information Technology,03/05/2021,92.8,,
MXIM,Maxim Integrated,Information Technology,04/05/2021,93.1,,
MXIM,Maxim Integrated,Information Technology,05/05/2021,94.52,,
MXIM,Maxim Integrated,Information Technology,06/05/2021,95.28,,
MXIM,Maxim Integrated,Information Technology,07/05/2021,96.58,,
MXIM,Maxim Integrated,Information Technology,10/05/2021,92.65,,
MXIM,Maxim Integrated,Information Technology,11/05/2021,92.95,,
MXIM,Maxim Integrated,Information Technology,12/05/2021,89.93,,
MXIM,Maxim Integrated,Information Technology,13/05/2021,90.45,,
MXIM,Maxim Integrated,Information Technology,14/05/2021,92.85,,
MXIM,Maxim Integrated,Information Technology,17/05/2021,91.43,,
MXIM,Maxim Integrated,Information Technology,18/05/2021,90.02,,
MXIM,Maxim Integrated,Information Technology,19/05/2021,94.32,,
MXIM,Maxim Integrated,Information Technology,20/05/2021,98.61,,
MXIM,Maxim Integrated,Information Technology,21/05/2021,98.85,,
MXIM,Maxim Integrated,Information Technology,24/05/2021,100.7,,
MXIM,Maxim Integrated,Information Technology,25/05/2021,101.24,,
MXIM,Maxim Integrated,Information Technology,26/05/2021,101.07,,
MXIM,Maxim Integrated,Information Technology,27/05/2021,101.16,,
MXIM,Maxim Integrated,Information Technology,28/05/2021,102.01,,
MXIM,Maxim Integrated,Information Technology,01/06/2021,101.13,,
MXIM,Maxim Integrated,Information Technology,02/06/2021,101.57,,
MXIM,Maxim Integrated,Information Technology,03/06/2021,100.19,,
MXIM,Maxim Integrated,Information Technology,04/06/2021,102.43,,
MXIM,Maxim Integrated,Information Technology,07/06/2021,101.5,,
MXIM,Maxim Integrated,Information Technology,08/06/2021,102.05,,
MXIM,Maxim Integrated,Information Technology,09/06/2021,102.98,,
MXIM,Maxim Integrated,Information Technology,10/06/2021,103.6,,
MXIM,Maxim Integrated,Information Technology,11/06/2021,103.63,,
MXIM,Maxim Integrated,Information Technology,14/06/2021,104.13,,
MXIM,Maxim Integrated,Information Technology,15/06/2021,103.65,,
MXIM,Maxim Integrated,Information Technology,16/06/2021,102.59,,
MXIM,Maxim Integrated,Information Technology,17/06/2021,102.58,,
MXIM,Maxim Integrated,Information Technology,18/06/2021,99.9,,
MXIM,Maxim Integrated,Information Technology,21/06/2021,100.48,,
MXIM,Maxim Integrated,Information Technology,22/06/2021,100.36,,
MXIM,Maxim Integrated,Information Technology,23/06/2021,100.3,,
MXIM,Maxim Integrated,Information Technology,24/06/2021,102.53,,
MXIM,Maxim Integrated,Information Technology,25/06/2021,102.66,,
MXIM,Maxim Integrated,Information Technology,28/06/2021,104.6,,
MXIM,Maxim Integrated,Information Technology,29/06/2021,104.96,,
MXIM,Maxim Integrated,Information Technology,30/06/2021,105.36,,
MXIM,Maxim Integrated,Information Technology,02/01/2020,62.43,,
MXIM,Maxim Integrated,Information Technology,03/01/2020,61.35,,
MXIM,Maxim Integrated,Information Technology,06/01/2020,60.235,,
MXIM,Maxim Integrated,Information Technology,07/01/2020,61.6,,
MXIM,Maxim Integrated,Information Technology,08/01/2020,61.58,,
MXIM,Maxim Integrated,Information Technology,09/01/2020,62.03,,
MXIM,Maxim Integrated,Information Technology,10/01/2020,61.45,,
MXIM,Maxim Integrated,Information Technology,13/01/2020,61.835,,
MXIM,Maxim Integrated,Information Technology,14/01/2020,62.185,,
MXIM,Maxim Integrated,Information Technology,15/01/2020,61.45,,
MXIM,Maxim Integrated,Information Technology,16/01/2020,61.96,,
MXIM,Maxim Integrated,Information Technology,17/01/2020,61.37,,
MXIM,Maxim Integrated,Information Technology,21/01/2020,62.02,,
MXIM,Maxim Integrated,Information Technology,22/01/2020,62.5,,
MXIM,Maxim Integrated,Information Technology,23/01/2020,63.59,,
MXIM,Maxim Integrated,Information Technology,24/01/2020,62.56,,
MXIM,Maxim Integrated,Information Technology,27/01/2020,60.29,,
MXIM,Maxim Integrated,Information Technology,28/01/2020,62.09,,
MXIM,Maxim Integrated,Information Technology,29/01/2020,61.525,,
MXIM,Maxim Integrated,Information Technology,30/01/2020,62.06,,
MXIM,Maxim Integrated,Information Technology,31/01/2020,60.12,,
MXIM,Maxim Integrated,Information Technology,03/02/2020,60.84,,
MXIM,Maxim Integrated,Information Technology,04/02/2020,62.39,,
MXIM,Maxim Integrated,Information Technology,05/02/2020,64.5,,
MXIM,Maxim Integrated,Information Technology,06/02/2020,64.08,,
MXIM,Maxim Integrated,Information Technology,07/02/2020,62.53,,
MXIM,Maxim Integrated,Information Technology,10/02/2020,63,,
MXIM,Maxim Integrated,Information Technology,11/02/2020,63.7,,
MXIM,Maxim Integrated,Information Technology,12/02/2020,64.47,,
MXIM,Maxim Integrated,Information Technology,13/02/2020,64.3,,
MXIM,Maxim Integrated,Information Technology,14/02/2020,63.56,,
MXIM,Maxim Integrated,Information Technology,18/02/2020,62.45,,
MXIM,Maxim Integrated,Information Technology,19/02/2020,63.2,,
MXIM,Maxim Integrated,Information Technology,20/02/2020,62.43,,
MXIM,Maxim Integrated,Information Technology,21/02/2020,61.17,,
MXIM,Maxim Integrated,Information Technology,24/02/2020,58.99,,
MXIM,Maxim Integrated,Information Technology,25/02/2020,57.33,,
MXIM,Maxim Integrated,Information Technology,26/02/2020,57.55,,
MXIM,Maxim Integrated,Information Technology,27/02/2020,55.96,,
MXIM,Maxim Integrated,Information Technology,28/02/2020,55.62,,
MXIM,Maxim Integrated,Information Technology,02/03/2020,57.81,,
MXIM,Maxim Integrated,Information Technology,03/03/2020,55.88,,
MXIM,Maxim Integrated,Information Technology,04/03/2020,58.03,,
MXIM,Maxim Integrated,Information Technology,05/03/2020,55.87,,
MXIM,Maxim Integrated,Information Technology,06/03/2020,54.78,,
MXIM,Maxim Integrated,Information Technology,09/03/2020,49.92,,
MXIM,Maxim Integrated,Information Technology,10/03/2020,52.98,,
MXIM,Maxim Integrated,Information Technology,11/03/2020,49.54,,
MXIM,Maxim Integrated,Information Technology,12/03/2020,44.77,,
MXIM,Maxim Integrated,Information Technology,13/03/2020,48.56,,
MXIM,Maxim Integrated,Information Technology,16/03/2020,42.5,,
MXIM,Maxim Integrated,Information Technology,17/03/2020,48.16,,
MXIM,Maxim Integrated,Information Technology,18/03/2020,44.75,,
MXIM,Maxim Integrated,Information Technology,19/03/2020,45.76,,
MXIM,Maxim Integrated,Information Technology,20/03/2020,44.12,,
MXIM,Maxim Integrated,Information Technology,23/03/2020,45.83,,
MXIM,Maxim Integrated,Information Technology,24/03/2020,48.04,,
MXIM,Maxim Integrated,Information Technology,25/03/2020,48.61,,
MXIM,Maxim Integrated,Information Technology,26/03/2020,50.18,,
MXIM,Maxim Integrated,Information Technology,27/03/2020,47.56,,
MXIM,Maxim Integrated,Information Technology,30/03/2020,49.91,,
MXIM,Maxim Integrated,Information Technology,31/03/2020,48.61,,
MXIM,Maxim Integrated,Information Technology,01/04/2020,46.02,,
MXIM,Maxim Integrated,Information Technology,02/04/2020,47.76,,
MXIM,Maxim Integrated,Information Technology,03/04/2020,48.64,,
MXIM,Maxim Integrated,Information Technology,06/04/2020,53.47,,
MXIM,Maxim Integrated,Information Technology,07/04/2020,51.77,,
MXIM,Maxim Integrated,Information Technology,08/04/2020,53.32,,
MXIM,Maxim Integrated,Information Technology,09/04/2020,51.79,,
MXIM,Maxim Integrated,Information Technology,13/04/2020,52.24,,
MXIM,Maxim Integrated,Information Technology,14/04/2020,53.2,,
MXIM,Maxim Integrated,Information Technology,15/04/2020,52.11,,
MXIM,Maxim Integrated,Information Technology,16/04/2020,52.5,,
MXIM,Maxim Integrated,Information Technology,17/04/2020,53.09,,
MXIM,Maxim Integrated,Information Technology,20/04/2020,51.82,,
MXIM,Maxim Integrated,Information Technology,21/04/2020,50.35,,
MXIM,Maxim Integrated,Information Technology,22/04/2020,52.36,,
MXIM,Maxim Integrated,Information Technology,23/04/2020,52.44,,
MXIM,Maxim Integrated,Information Technology,24/04/2020,53.67,,
MXIM,Maxim Integrated,Information Technology,27/04/2020,55.16,,
MXIM,Maxim Integrated,Information Technology,28/04/2020,55,,
MXIM,Maxim Integrated,Information Technology,29/04/2020,57.4,,
MXIM,Maxim Integrated,Information Technology,30/04/2020,54.98,,
MXIM,Maxim Integrated,Information Technology,01/05/2020,52.06,,
MXIM,Maxim Integrated,Information Technology,04/05/2020,51.61,,
MXIM,Maxim Integrated,Information Technology,05/05/2020,52.73,,
MXIM,Maxim Integrated,Information Technology,06/05/2020,52.88,,
MXIM,Maxim Integrated,Information Technology,07/05/2020,52.85,,
MXIM,Maxim Integrated,Information Technology,08/05/2020,54.12,,
MXIM,Maxim Integrated,Information Technology,11/05/2020,54.6,,
MXIM,Maxim Integrated,Information Technology,12/05/2020,54.09,,
MXIM,Maxim Integrated,Information Technology,13/05/2020,53.04,,
MXIM,Maxim Integrated,Information Technology,14/05/2020,53.37,,
MXIM,Maxim Integrated,Information Technology,15/05/2020,52.06,,
MXIM,Maxim Integrated,Information Technology,18/05/2020,55.14,,
MXIM,Maxim Integrated,Information Technology,19/05/2020,55.05,,
MXIM,Maxim Integrated,Information Technology,20/05/2020,56.98,,
MXIM,Maxim Integrated,Information Technology,21/05/2020,55.65,,
MXIM,Maxim Integrated,Information Technology,22/05/2020,56.12,,
MXIM,Maxim Integrated,Information Technology,26/05/2020,58.21,,
MXIM,Maxim Integrated,Information Technology,27/05/2020,57.57,,
MXIM,Maxim Integrated,Information Technology,28/05/2020,56.52,,
MXIM,Maxim Integrated,Information Technology,29/05/2020,57.68,,
MXIM,Maxim Integrated,Information Technology,01/06/2020,57.86,,
MXIM,Maxim Integrated,Information Technology,02/06/2020,58.7,,
MXIM,Maxim Integrated,Information Technology,03/06/2020,60.56,,
MXIM,Maxim Integrated,Information Technology,04/06/2020,60.57,,
MXIM,Maxim Integrated,Information Technology,05/06/2020,61.28,,
MXIM,Maxim Integrated,Information Technology,08/06/2020,61.19,,
MXIM,Maxim Integrated,Information Technology,09/06/2020,60.66,,
MXIM,Maxim Integrated,Information Technology,10/06/2020,59.96,,
MXIM,Maxim Integrated,Information Technology,11/06/2020,57.06,,
MXIM,Maxim Integrated,Information Technology,12/06/2020,57.15,,
MXIM,Maxim Integrated,Information Technology,15/06/2020,58.28,,
MXIM,Maxim Integrated,Information Technology,16/06/2020,59.88,,
MXIM,Maxim Integrated,Information Technology,17/06/2020,60.33,,
MXIM,Maxim Integrated,Information Technology,18/06/2020,60.56,,
MXIM,Maxim Integrated,Information Technology,19/06/2020,60.45,,
MXIM,Maxim Integrated,Information Technology,22/06/2020,60.57,,
MXIM,Maxim Integrated,Information Technology,23/06/2020,61.52,,
MXIM,Maxim Integrated,Information Technology,24/06/2020,59.91,,
MXIM,Maxim Integrated,Information Technology,25/06/2020,60.19,,
MXIM,Maxim Integrated,Information Technology,26/06/2020,59.2,,
MXIM,Maxim Integrated,Information Technology,29/06/2020,59.6,,
MXIM,Maxim Integrated,Information Technology,30/06/2020,60.61,,
MXIM,Maxim Integrated,Information Technology,01/07/2020,59.69,,
MXIM,Maxim Integrated,Information Technology,02/07/2020,60.4,,
MXIM,Maxim Integrated,Information Technology,06/07/2020,61.98,,
MXIM,Maxim Integrated,Information Technology,07/07/2020,61.51,,
MXIM,Maxim Integrated,Information Technology,08/07/2020,62.08,,
MXIM,Maxim Integrated,Information Technology,09/07/2020,64.47,,
MXIM,Maxim Integrated,Information Technology,10/07/2020,64.09,,
MXIM,Maxim Integrated,Information Technology,13/07/2020,69.29,,
MXIM,Maxim Integrated,Information Technology,14/07/2020,69.925,,
MXIM,Maxim Integrated,Information Technology,15/07/2020,70.47,,
MXIM,Maxim Integrated,Information Technology,16/07/2020,69.54,,
MXIM,Maxim Integrated,Information Technology,17/07/2020,70.04,,
MXIM,Maxim Integrated,Information Technology,20/07/2020,71.37,,
MXIM,Maxim Integrated,Information Technology,21/07/2020,69,,
MXIM,Maxim Integrated,Information Technology,22/07/2020,68.93,,
MXIM,Maxim Integrated,Information Technology,23/07/2020,67.44,,
MXIM,Maxim Integrated,Information Technology,24/07/2020,67.13,,
MXIM,Maxim Integrated,Information Technology,27/07/2020,68.91,,
MXIM,Maxim Integrated,Information Technology,28/07/2020,68.94,,
MXIM,Maxim Integrated,Information Technology,29/07/2020,69.9,,
MXIM,Maxim Integrated,Information Technology,30/07/2020,69.01,,
MXIM,Maxim Integrated,Information Technology,31/07/2020,68.09,,
MXIM,Maxim Integrated,Information Technology,03/08/2020,68.88,,
MXIM,Maxim Integrated,Information Technology,04/08/2020,69.18,,
MXIM,Maxim Integrated,Information Technology,05/08/2020,68.89,,
MXIM,Maxim Integrated,Information Technology,06/08/2020,69.09,,
MXIM,Maxim Integrated,Information Technology,07/08/2020,68.69,,
MXIM,Maxim Integrated,Information Technology,10/08/2020,68.91,,
MXIM,Maxim Integrated,Information Technology,11/08/2020,68.77,,
MXIM,Maxim Integrated,Information Technology,12/08/2020,70.1,,
MXIM,Maxim Integrated,Information Technology,13/08/2020,69.4,,
MXIM,Maxim Integrated,Information Technology,14/08/2020,68.6,,
MXIM,Maxim Integrated,Information Technology,17/08/2020,68.97,,
MXIM,Maxim Integrated,Information Technology,18/08/2020,68.9,,
MXIM,Maxim Integrated,Information Technology,19/08/2020,68.95,,
MXIM,Maxim Integrated,Information Technology,20/08/2020,68.995,,
MXIM,Maxim Integrated,Information Technology,21/08/2020,68.51,,
MXIM,Maxim Integrated,Information Technology,24/08/2020,69.1,,
MXIM,Maxim Integrated,Information Technology,25/08/2020,70.82,,
MXIM,Maxim Integrated,Information Technology,26/08/2020,70.305,,
MXIM,Maxim Integrated,Information Technology,27/08/2020,70.04,,
MXIM,Maxim Integrated,Information Technology,28/08/2020,70.22,,
MXIM,Maxim Integrated,Information Technology,31/08/2020,68.44,,
MXIM,Maxim Integrated,Information Technology,01/09/2020,69.345,,
MXIM,Maxim Integrated,Information Technology,02/09/2020,70.71,,
MXIM,Maxim Integrated,Information Technology,03/09/2020,68.55,,
MXIM,Maxim Integrated,Information Technology,04/09/2020,68.68,,
MXIM,Maxim Integrated,Information Technology,08/09/2020,65.36,,
MXIM,Maxim Integrated,Information Technology,09/09/2020,66.96,,
MXIM,Maxim Integrated,Information Technology,10/09/2020,66.35,,
MXIM,Maxim Integrated,Information Technology,11/09/2020,66,,
MXIM,Maxim Integrated,Information Technology,14/09/2020,66.35,,
MXIM,Maxim Integrated,Information Technology,15/09/2020,67.09,,
MXIM,Maxim Integrated,Information Technology,16/09/2020,67.06,,
MXIM,Maxim Integrated,Information Technology,17/09/2020,66.94,,
MXIM,Maxim Integrated,Information Technology,18/09/2020,66.14,,
MXIM,Maxim Integrated,Information Technology,21/09/2020,65.15,,
MXIM,Maxim Integrated,Information Technology,22/09/2020,65.83,,
MXIM,Maxim Integrated,Information Technology,23/09/2020,64.6,,
MXIM,Maxim Integrated,Information Technology,24/09/2020,64.96,,
MXIM,Maxim Integrated,Information Technology,25/09/2020,65.53,,
MXIM,Maxim Integrated,Information Technology,28/09/2020,68.02,,
MXIM,Maxim Integrated,Information Technology,29/09/2020,67.84,,
MXIM,Maxim Integrated,Information Technology,30/09/2020,67.61,,
MXIM,Maxim Integrated,Information Technology,01/10/2020,69.28,,
MXIM,Maxim Integrated,Information Technology,02/10/2020,66.38,,
MXIM,Maxim Integrated,Information Technology,05/10/2020,68.25,,
MXIM,Maxim Integrated,Information Technology,06/10/2020,67.6,,
MXIM,Maxim Integrated,Information Technology,07/10/2020,70.07,,
MXIM,Maxim Integrated,Information Technology,08/10/2020,71.44,,
MXIM,Maxim Integrated,Information Technology,09/10/2020,73,,
MXIM,Maxim Integrated,Information Technology,12/10/2020,74.71,,
MXIM,Maxim Integrated,Information Technology,13/10/2020,73.34,,
MXIM,Maxim Integrated,Information Technology,14/10/2020,72.95,,
MXIM,Maxim Integrated,Information Technology,15/10/2020,73.67,,
MXIM,Maxim Integrated,Information Technology,16/10/2020,73.09,,
MXIM,Maxim Integrated,Information Technology,19/10/2020,72.32,,
MXIM,Maxim Integrated,Information Technology,20/10/2020,72.79,,
MXIM,Maxim Integrated,Information Technology,21/10/2020,73.48,,
MXIM,Maxim Integrated,Information Technology,22/10/2020,73.55,,
MXIM,Maxim Integrated,Information Technology,23/10/2020,72.87,,
MXIM,Maxim Integrated,Information Technology,26/10/2020,71.24,,
MXIM,Maxim Integrated,Information Technology,27/10/2020,70.72,,
MXIM,Maxim Integrated,Information Technology,28/10/2020,68.77,,
MXIM,Maxim Integrated,Information Technology,29/10/2020,70.19,,
